id,rated,variant,speed,perf,createdAt,lastMoveAt,status,players,opening,moves,clock,winner,tournament
l2FL0k1b,True,standard,blitz,blitz,2021-03-02 00:45:27.297000+00:00,2021-03-02 00:47:25.004000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2135, 'ratingDiff': 5}, 'black': {'user': {'name': 'BoecRukiUstatyKolola', 'id': 'boecrukiustatykolola'}, 'rating': 2111, 'ratingDiff': -6}}","{'eco': 'B18', 'name': 'Caro-Kann Defense: Classical Variation, Main Line', 'ply': 11}",e4 c6 d4 d5 Nd2 dxe4 Nxe4 Bf5 Ng3 Bg6 h4 h6 h5 Bh7 Nh3 Nf6 Bd3 Bxd3 Qxd3 e6 c3 Bd6 O-O Bxg3 Qxg3 Nxh5 Qg4 g6 a4 a5 Re1 Nd7 Rxe6+ fxe6 Qxg6+ Ke7 Qxh5 Nf6 Qc5+ Qd6 Qb6 Qd7 Bf4 Nd5 Qc5+ Kf6 Be5+ Kf7 Bxh8 Rxh8 Re1,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
tnVzum3Z,True,standard,blitz,blitz,2021-03-02 00:10:56.824000+00:00,2021-03-02 00:16:55.540000+00:00,draw,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2135, 'ratingDiff': 0}, 'black': {'user': {'name': 'edwinj10', 'id': 'edwinj10'}, 'rating': 2109, 'ratingDiff': 1}}","{'eco': 'B00', 'name': 'St. George Defense', 'ply': 2}",e4 a6 Nf3 a5 d4 Na6 c4 a4 Nc3 Nb8 Bd3 b6 Bf4 Bb7 O-O d6 e5 dxe5 dxe5 e6 Qe2 h6 Rfd1 Qc8 Be4 Bc5 Bxb7 Qxb7 Ne4 Be7 h4 Bc5 Nxc5 bxc5 Rd2 Ne7 Rad1 O-O Nh2 Nbc6 Qe4 Na5 Qe3 Nf5 Qh3 Nxc4 Rc2 Nxb2 Rb1 a3 Bc1 Nd4 Rd2 Qe4 Ra1 Ne2+ Kf1 Nxc1 Rxc1 Rfd8 Re2 Qf4 Rce1 Rd1 Nf3 Rxe1+ Nxe1 Rd8 g3 Qc4 Qg2 Nd3 Qe4 Qc3 Nxd3 Rxd3 Kg2 Rd4 Qa8+ Kh7 Qa7 Qc4 Re1 Qxa2 Qxc7 Qd2 Ra1 a2 Qa7 Qe2 Rxa2 Qxe5 Qxf7 Qd5+ Kh2 Qxa2 h5 Qd5 Qg6+ Kg8 Qe8+ Kh7 Qg6+ Kg8 Qe8+ Kh7 Qg6+,"{'initial': 180, 'increment': 0, 'totalTime': 180}",,
E8tJkyMW,True,standard,blitz,blitz,2021-03-01 23:56:45.124000+00:00,2021-03-02 00:02:33.866000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2130, 'ratingDiff': 5}, 'black': {'user': {'name': 'Bukowski1971', 'id': 'bukowski1971'}, 'rating': 2069, 'ratingDiff': -5}}","{'eco': 'C64', 'name': 'Ruy Lopez: Classical Variation', 'ply': 6}",e4 e5 Nf3 Nc6 Bb5 Bc5 O-O d6 Re1 Bg4 h3 Bh5 d3 h6 c3 Nf6 Nbd2 a6 Ba4 b5 Bc2 O-O Nf1 Qd7 Ng3 Bg6 Nh4 Bh7 a4 b4 d4 exd4 cxd4 Bb6 Nhf5 Rfe8 Bxh6 gxh6 Nxh6+ Kg7 Ngf5+ Bxf5 Nxf5+ Kf8 e5 dxe5 dxe5 Qxd1 Raxd1 Nxe5 Re2 Ng6 Red2 c5 Bb3 Ne4 Rd7 Ng5 R1d6 Bd8 Nh6 Ne5 f4 Nxd7 Rxd7 Re7 Rxe7 Bxe7 fxg5 Bxg5 Nxf7 Be3+ Kf1 Ra7 Ne5 Rg7 g4 Rh7 Kg2 Ke7 Bc4 Kd6 Nf3 Bd4 b3 Re7 Bxa6 Re3 Ng5 Rxb3 Bc4 Ra3 Bb5 b3 Ne4+ Ke5 Nd2 b2 Nc4+ Ke4 Nxa3 Bc3 Nb1,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
TvqouYSU,True,standard,blitz,blitz,2021-03-01 23:24:11.642000+00:00,2021-03-01 23:29:53.329000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2112, 'ratingDiff': 6}, 'black': {'user': {'name': 'p157013', 'id': 'p157013'}, 'rating': 2097, 'ratingDiff': -5}}","{'eco': 'C07', 'name': 'French Defense: Tarrasch Variation, Chistyakov Defense', 'ply': 8}",e4 e6 d4 d5 Nd2 c5 exd5 Qxd5 dxc5 Bxc5 Ngf3 Nf6 Bc4 Qc6 O-O O-O a4 b6 Ne5 Qc7 Ndf3 Bb7 Bf4 Bd6 Qe2 Bxf3 Qxf3 Nbd7 Nxd7 Nxd7 Bxd6 Qxd6 Rad1 Qc7 Bb5 Nf6 c3 Rfd8 h4 h6 Rfe1 Rxd1 Rxd1 Rd8 Rxd8+ Qxd8 Qb7 Qd1+ Kh2 Qd6+ Kg1 Qd1+ Kh2 Qd6+ g3 Qd2 Kg2 g6 Qf3 Kg7 b4 Nd5 Be8 f6 c4 Ne7 Qb7 Kf8 Qb8 Kg7 Qxa7 Kf8 Qa8 Kg7 a5 Qxb4 a6 Qa5 a7 Nc6 Bxc6,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
95Exy8Iv,True,standard,blitz,blitz,2021-03-01 23:14:55.951000+00:00,2021-03-01 23:20:10.771000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2124, 'ratingDiff': -6}, 'black': {'user': {'name': 'acemi97', 'id': 'acemi97'}, 'rating': 2090, 'ratingDiff': 7}}","{'eco': 'B06', 'name': 'Modern Defense', 'ply': 4}",e4 g6 d4 Bg7 Nf3 e6 Nbd2 a6 Bd3 b5 c3 Bb7 a4 Ne7 axb5 axb5 Rxa8 Bxa8 Bxb5 O-O O-O c5 Re1 cxd4 cxd4 Qb6 Qa4 Bc6 Bxc6 Nbxc6 Nc4 Qc7 e5 Nf5 Nd6 Nxd6 exd6 Qxd6 Rd1 Rb8 g3 Rb4 Qa8+ Rb8 Qa4 Qb4 Qc2 Nxd4 Nxd4 Bxd4 Qd3 Bxb2 Bd2 Qb3 Qxb3 Rxb3 Bh6 Bg7 Bxg7 Kxg7 Rxd7 Rf3 Kg2 Rf5 f4 h5 Ra7 h4 Kh3 hxg3 hxg3 Kh6 Ra8 Rh5+ Kg4 g5 Rh8+ Kg6 Rxh5 f5+ Kh3 Kxh5 Kg2 gxf4 gxf4 Kg4 Kf2 Kxf4 Ke2 e5 Kf2 e4 Ke2 e3 Kf1 Ke4 Ke2 f4 Kf1 f3 Ke1 f2+ Kf1 Kd3 Kg2 Ke2 Kg3 f1=Q,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
wIjemgFV,True,standard,blitz,blitz,2021-03-01 23:10:02.875000+00:00,2021-03-01 23:12:27.339000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2118, 'ratingDiff': 6}, 'black': {'user': {'name': 'toger_pamma', 'id': 'toger_pamma'}, 'rating': 2151, 'ratingDiff': -7}}","{'eco': 'B01', 'name': 'Scandinavian Defense: Main Line', 'ply': 6}",e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 c6 Bc4 e6 O-O Bd7 d4 Nf6 Ne5 Bd6 Bd3 Na6 Nc4 Qc7 h3 Bh2+ Kh1 Bd6 Bg5 h6 Bh4 g5 Nxd6+ Qxd6 Bg3 Qxd4 Re1 Nc5 Be5 Nxd3 cxd3 Qxf2 Rf1 Ng4 Qxg4,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
O9PMXRpt,True,standard,blitz,blitz,2021-03-01 20:06:23.742000+00:00,2021-03-01 20:12:03.588000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2109, 'ratingDiff': 6}, 'black': {'user': {'name': 'timpe', 'id': 'timpe'}, 'rating': 2131, 'ratingDiff': -6}}","{'eco': 'B30', 'name': 'Sicilian Defense: Old Sicilian', 'ply': 4}",e4 c5 Nf3 Nc6 Bc4 g6 d3 Bg7 c3 e6 a4 Nge7 O-O d5 exd5 exd5 Ba2 O-O Nbd2 Bg4 h3 Bxf3 Nxf3 Qc7 Re1 Rfe8 Bg5 Nf5 Bxd5 h6 Bd2 Rad8 Be4 Nd6 Qc2 c4 d4 f5 Bd5+ Kh7 b3 cxb3 Bxb3 Ne4 Bc1 Na5 Ba3 Nxb3 Qxb3 Qxc3 Qxb7 Qc2 Qb2 Qc4 Rec1 Qd3 Rd1 Qa6 Qb5 Qf6 Rac1 Rb8 Qa5 Rb3 Bc5 Rb2 Rf1 Reb8 Qxa7 R8b7 Qa5 Qc6 Bf8 Qd7 Bxg7 Qxg7 Qe5 Qd7 a5 Ra2 Ra1 Rbb2 Rxa2 Rxa2 h4 Qb7 h5 g5 Qxf5+,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
96A2IWbR,True,standard,blitz,blitz,2021-03-01 19:37:15.337000+00:00,2021-03-01 19:43:03.133000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2114, 'ratingDiff': -5}, 'black': {'user': {'name': 'pegori', 'id': 'pegori'}, 'rating': 2147, 'ratingDiff': 6}}","{'eco': 'B00', 'name': 'Owen Defense', 'ply': 2}",e4 b6 d4 Bb7 Nd2 e6 Ngf3 Nf6 Bd3 Be7 c3 d6 O-O Nbd7 a4 O-O a5 a6 axb6 cxb6 h4 b5 Ng5 h6 Nh3 Ne8 h5 f5 Re1 fxe4 Bxe4 d5 Bg6 Nc7 Nf3 Nf6 Nf4 Bd6 Nxe6 Nxe6 Rxe6 Bc8 Re1 Bd7 Qb3 Bc6 Ne5 Bb7 Bf4 Qc7 Bg3 Kh8 Re2 Ne4 Bxe4 dxe4 Rae1 Rf6 Ng6+ Kh7 Bxd6 Qxd6 Re3 Bd5 Qc2 Re8 f3 Rfe6 fxe4 Bc4 e5 Qb6 Nf8+ Kg8 Nxe6 Qxe6 Qg6 Qc8 Rf3 Rf8 Ree3 Bf7 Qg4 Qxg4 Rg3 Qxh5 Rh3 Qd1+ Kh2 Be6 Rhg3 Rf5 Ref3 Rxf3 Rh3 Rxh3+,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
TjF0e9eq,True,standard,blitz,blitz,2021-03-01 19:25:05.923000+00:00,2021-03-01 19:31:45.708000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2108, 'ratingDiff': 6}, 'black': {'user': {'name': 'Banshilal', 'id': 'banshilal'}, 'rating': 2122, 'ratingDiff': -6}}","{'eco': 'C89', 'name': 'Ruy Lopez: Marshall Attack, Modern Main Line', 'ply': 28}",e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 O-O c3 d5 exd5 Nxd5 Nxe5 Nxe5 Rxe5 c6 d4 Bd6 Re1 Qh4 g3 Qh3 Qf3 Bg4 Qg2 Qh5 f4 Bf3 Qf2 Rae8 Be3 Re6 Nd2 Bg4 Bd1 Rfe8 Bxg4 Qxg4 Nf1 Re4 Bd2 Re2 h3 Qe6 Rxe2 Qxe2 Qxe2 Rxe2 Re1 Rxe1 Bxe1 Kf8 Kf2 Ke7 Kf3 f5 g4 g6 Bd2 Kf6 Ng3 c5 dxc5 Bxc5 b3 Bb6 c4 bxc4 bxc4 Nc7 Bc3+ Ke6 Ne2 Bc5 h4 Ne8 h5 Nd6 gxf5+ Nxf5 hxg6 hxg6 a4 Nh4+ Ke4 Nf5 Nc1 Nd6+ Kd3 Nf5 Ke4 Bd6 Kf3 Ne7 Nd3 Nc6 c5 Be7 Ke4 Bf6 Bxf6 Kxf6 Kd5,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
CeEgRczR,True,standard,blitz,blitz,2021-03-01 19:24:53.755000+00:00,2021-03-01 19:25:02.587000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2114, 'ratingDiff': -6}, 'black': {'user': {'name': 'Schlaghaemmerchen', 'id': 'schlaghaemmerchen'}, 'rating': 2111, 'ratingDiff': 6}}","{'eco': 'B50', 'name': 'Sicilian Defense', 'ply': 6}",e4 c5 Nf3 d6 d4 cxd4 Nxd4 e5 Nc3 exd4,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
ln2BJpOu,True,standard,blitz,blitz,2021-03-01 19:22:11.528000+00:00,2021-03-01 19:24:46.626000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2120, 'ratingDiff': -6}, 'black': {'user': {'name': 'alexmtr10', 'id': 'alexmtr10'}, 'rating': 2125, 'ratingDiff': 6}}","{'eco': 'C97', 'name': 'Ruy Lopez: Closed, Chigorin Defense', 'ply': 22}",e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O h3 Na5 Bc2 c5 d4 Qc7 Nbd2 Bd7 Nf1 Rfc8 Ng3 g6 dxe5 dxe5 Bh6 Bc6 a4 Rd8 Qe2 Nc4 b3 Nb6 a5 Nbd7 b4 c4 Rad1 Nf8 h4 Ne6 h5 Nf4 Qe3 Ng4 Qc1 Nxh6 hxg6 hxg6 Rxd8+ Rxd8 Nf1 Ng4 g3 Nd3 Bxd3 Rxd3 Qh6 Nxh6,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
2AGPbGAe,True,standard,blitz,blitz,2021-03-01 19:12:07.393000+00:00,2021-03-01 19:16:39.518000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2131, 'ratingDiff': -6}, 'black': {'user': {'name': 'EduCrowna', 'id': 'educrowna'}, 'rating': 2107, 'ratingDiff': 6}}","{'eco': 'C93', 'name': 'Ruy Lopez: Closed, Smyslov Defense', 'ply': 18}",e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O d6 Re1 b5 Bb3 h6 h3 Be7 c3 O-O d4 exd4 cxd4 Na5 Bc2 Bb7 Nbd2 Nc4 Nxc4 bxc4 d5 c5 Qe2 a5 Qxc4 Qc7 Bf4 Rfe8 Ba4 Ba6 Qc3 Nd7 e5 dxe5 Nxe5 Nxe5 Bxe8 f6 Ba4 Bd3 Rad1 c4 Rxd3 Bb4 Bxe5 fxe5 Qc2 Bxe1 Rg3 Qf7 Bc6 Rf8 f3 Bxg3 Qxc4 Qa7+ Kf1 Qf2#,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
bNc7sIhS,True,standard,blitz,blitz,2021-03-01 18:30:11.245000+00:00,2021-03-01 18:35:27.097000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2143, 'ratingDiff': -6}, 'black': {'user': {'name': 'Nimzsian', 'id': 'nimzsian'}, 'rating': 2105, 'ratingDiff': 6}}","{'eco': 'B00', 'name': 'Pirc Defense', 'ply': 3}",e4 d6 d4 c6 Nd2 Qc7 Ngf3 Nd7 Bc4 e5 c3 h6 O-O Ngf6 a4 Be7 a5 O-O a6 b6 Bb3 Re8 Re1 Nf8 h3 Be6 d5 cxd5 exd5 Bd7 Nf1 Ng6 Bc2 Nf8 Ng3 Ng6 Bxg6 fxg6 Nh4 g5 Ng6 Qc5 Nxe7+ Rxe7 Be3 Qxd5 Qc2 Qf7 Rad1 d5 Bc1 e4 Ne2 Nh5 Nd4 Rf8 b3 g4 h4 Qf6 Ba3 Qxh4 Bxe7 Qxe7 g3 Qf7 Kg2 Nf6 Qd2 Ne8 Qf4 Qxf4 gxf4 Rxf4 Kg3 Rf6 Nc2 Be6 Ne3 h5 b4 Rf3+ Kg2 h4 Rh1 h3+ Kg1 Nf6 Nf1 Nh5 Nh2 Rxc3,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
f1a3KO4P,True,standard,blitz,blitz,2021-03-01 17:53:53.707000+00:00,2021-03-01 17:58:56.134000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2139, 'ratingDiff': 5}, 'black': {'user': {'name': 'berezinnk', 'id': 'berezinnk'}, 'rating': 2063, 'ratingDiff': -5}}","{'eco': 'C05', 'name': 'French Defense: Tarrasch Variation, Closed Variation', 'ply': 6}",e4 e6 d4 d5 Nd2 Nf6 Bd3 c5 Ngf3 Nc6 c3 Qb6 exd5 exd5 Qe2+ Be6 dxc5 Bxc5 O-O O-O Ng5 Rfe8 Nb3 Bd6 Qc2 h6 Nxe6 Rxe6 Be3 Rxe3 fxe3 Qxe3+ Kh1 Ng4 Rae1 Qg5 h3 Qh4 Bf5 Bg3 Re2 Nf6 Nd2 Bd6 Nf3 Qg3 Qc1 Ne4 Qe1 Qf4 Bxe4 dxe4 Rxe4 Qf6 Nd4 Qg5 Nf5 Bc7 Qh4 Qd2 Qf2 Qg5 Rg4,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
cV8BpIkf,True,standard,blitz,blitz,2021-02-27 00:10:52.537000+00:00,2021-02-27 00:17:36.744000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2135, 'ratingDiff': 2}, 'black': {'user': {'name': 'Joseanderson00', 'id': 'joseanderson00'}, 'rating': 2224, 'ratingDiff': -1}}","{'eco': 'B90', 'name': 'Sicilian Defense: Najdorf Variation, English Attack', 'ply': 11}",e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 b5 f3 Bb7 h4 Nbd7 h5 h6 Qd2 Rc8 g4 Qc7 g5 hxg5 Bxg5 b4 Nce2 a5 Bh3 e5 Bxd7+ Nxd7 Nf5 g6 Ne3 gxh5 O-O-O Nc5 Kb1 a4 Qxb4 Rb8 Qc3 Qb6 Nc4 Qc6 Bf6 Rh6 Bh4 Ba6 Ng3 Bxc4 Qxc4 Qb7 Qc3 a3 b3 Rg6 Rhg1 Ne6 Nxh5 Nd4 Nf6+ Rxf6 Bxf6 Rc8 Qa5 Be7 Rg8+ Kd7 Qa4+ Ke6 Rxc8 Qxc8 Rxd4 exd4 Bxd4 Bf6 f4 Bxd4 Qxd4 Ke7 Kc1 Qg4 f5 Qe2 Qd3 Qe1+ Qd1 Qxe4 Kd2 Qe5 Qe2 Qxe2+ Kxe2 Kf6 c4 Kxf5 b4 Ke5 Kd3 d5 c5 Ke6 b5 Kd7 Kd4 Kc7 Kxd5 f5 Ke5 f4 Kxf4 Kb7 Ke5 Kc7 Kd5 Kb7 Kc4 Kc7 Kb4 Kb7 Ka4 Ka7 Kxa3 Kb7 Kb4 Kc7 a4 Kb7 a5 Ka7 b6+ Kb7 Kc4 Kc6 Kb4 Kb7 a6+ Kxa6 Kc4 Kb7,"{'initial': 180, 'increment': 0, 'totalTime': 180}",,
AazPdlyW,True,standard,blitz,blitz,2021-02-26 22:29:48.839000+00:00,2021-02-26 22:33:02.825000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2125, 'ratingDiff': 5}, 'black': {'user': {'name': 'sahista321', 'id': 'sahista321'}, 'rating': 2097, 'ratingDiff': -5}}","{'eco': 'C64', 'name': 'Ruy Lopez: Classical Variation', 'ply': 6}",e4 e5 Nf3 Nc6 Bb5 Bc5 O-O Nge7 Re1 O-O c3 d6 h3 Ng6 d4 exd4 cxd4 Bb6 Nc3 Kh8 Bg5 f6 Be3 f5 Bg5 Nce7 e5 c6 exd6 Qxd6 Bc4 h6 Bxe7 Nxe7 Qe2 Ng6 Rad1 f4 d5 Qf6 dxc6 bxc6 Ne4 Qf5 Nd6 Qh5 Nf7+ Kh7 N3g5+ Qxg5 Nxg5+ hxg5 Qh5#,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
NwVg20D7,True,standard,blitz,blitz,2021-02-26 22:28:06.163000+00:00,2021-02-26 22:29:42.798000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2131, 'ratingDiff': -6}, 'black': {'user': {'name': 'alessiodimatteo', 'id': 'alessiodimatteo'}, 'rating': 2114, 'ratingDiff': 6}}","{'eco': 'B90', 'name': 'Sicilian Defense: Najdorf Variation, Lipnitsky Attack', 'ply': 11}",e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bc4 e5 Nb3 Be6 Bxe6 fxe6 O-O Be7 Bg5 O-O Qd2 Nbd7 Rad1 b5 f3 Nb6 Bxf6 Rxf6 Qf2 Nc4 Rb1 Rc8 Nd2 d5 Nxc4 Rxc4 Qa7 Bc5+ Qxc5 Rxc5,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
PSUNDNup,True,standard,blitz,blitz,2021-02-26 22:19:40.737000+00:00,2021-02-26 22:21:42.398000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2133, 'ratingDiff': 4}, 'black': {'user': {'name': 'Us2021', 'id': 'us2021'}, 'rating': 1981, 'ratingDiff': -3}}","{'eco': 'B01', 'name': 'Scandinavian Defense: Modern Variation, Gipslis Variation', 'ply': 8}",e4 d5 exd5 Nf6 Nf3 Nxd5 d4 Bg4 h3 Bh5 Be2 e6 O-O Bd6 Nbd2 O-O Ne4 Nd7 Bg5 Ne7 c4 c5 Nxd6 f6 Bh4 Qb6 Nb5 a6 Nc3 Qxb2 Qc1 Qa3 dxc5 Nxc5 Qxa3,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
2DQ68Qwz,True,standard,blitz,blitz,2021-02-26 22:04:01.525000+00:00,2021-02-26 22:09:42.113000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2145, 'ratingDiff': 4}, 'black': {'user': {'name': 'Araz_76', 'id': 'araz_76'}, 'rating': 2050, 'ratingDiff': -4}}","{'eco': 'A48', 'name': 'London System', 'ply': 5}",d4 Nf6 Bf4 g6 Nf3 d6 e3 Bg7 Bd3 O-O Nbd2 Nbd7 c4 Re8 d5 c6 e4 Nh5 Bg3 Bxb2 Rb1 Be5 Nxe5 dxe5 Bh4 Nc5 Be2 Nf6 O-O Nfxe4 Nxe4 Nxe4 Bd3 Nc3 Qc2 Nxb1 Rxb1 e6 dxc6 bxc6 Bxd8 Rxd8 Be4 Bd7 h4 f5 Bf3 e4 Be2 c5 h5 Bc6 Rd1 Rd4 Rb1 Rad8 Rb2 e5 Qc3 f4 hxg6 hxg6 Qh3 Kg7 Qe6 f3 Qxe5+ Kh6 gxf3 exf3 Qh2+ Kg7 Qc7+ R8d7 Qxc6 fxe2 Rxe2 Rg4+ Kh2 Rf7 Qxc5 Rf5 Re7+ Kh6 Qe3+,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
1eRpaP0H,True,standard,blitz,blitz,2021-02-26 21:58:36.315000+00:00,2021-02-26 22:02:17.463000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2148, 'ratingDiff': -7}, 'black': {'user': {'name': 'Araz_76', 'id': 'araz_76'}, 'rating': 2047, 'ratingDiff': 7}}","{'eco': 'B43', 'name': 'Sicilian Defense: Kan Variation, Knight Variation', 'ply': 9}",e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Nc3 Qc7 Be3 Bb4 Be2 Bxc3+ bxc3 Qxc3+ Kf1 Nf6 Rb1 Qc7 f3 Nc6 Kf2 d5 Nxc6 bxc6 Bd3 dxe4 fxe4 Bb7 h3 c5 Qf3 O-O Bf4 Qc6 c4 Rad8 Be5 Rxd3 Qxd3 Nxe4+ Kg1 f6 Ba1 Nf2 Kxf2 Qxg2+ Ke3 f5 Rbg1 f4#,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
fgBqoLWl,True,standard,blitz,blitz,2021-02-26 21:56:05.776000+00:00,2021-02-26 21:58:28.703000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2153, 'ratingDiff': -5}, 'black': {'user': {'name': 'jsarabia', 'id': 'jsarabia'}, 'rating': 2163, 'ratingDiff': 6}}","{'eco': 'B34', 'name': 'Sicilian Defense: Accelerated Dragon, Modern Variation', 'ply': 9}",e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nc3 Bg7 Be3 Nf6 f3 O-O h4 h5 Be2 d5 exd5 Nxd5 Nxd5 Qxd5 c3 Nxd4 Bxd4 Bxd4 Qxd4 Qxd4 cxd4 Rd8 O-O-O Bf5 b3 Rac8+ Kd2 Rc2+ Ke3 Rxa2 g4 hxg4 fxg4 Rxe2+ Kxe2 Bxg4+ Ke3 Bxd1 Rxd1 Kg7 Ra1 a6 b4 Rd5 Ke4 Rb5 Rb1 a5,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
j10QViMH,True,standard,blitz,blitz,2021-02-26 17:53:23.760000+00:00,2021-02-26 17:59:16.083000+00:00,stalemate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2153, 'ratingDiff': 0}, 'black': {'user': {'name': 'iranchess2019', 'id': 'iranchess2019'}, 'rating': 2148, 'ratingDiff': 0}}","{'eco': 'B34', 'name': 'Sicilian Defense: Accelerated Dragon, Modern Variation', 'ply': 9}",e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nc3 Bg7 Be3 a6 Be2 e6 Qd2 Nge7 O-O-O Qa5 h4 d5 f3 Bd7 h5 O-O-O Kb1 Nxd4 Bxd4 e5 Bf2 d4 Nd5 Qxd2 Nxe7+ Kb8 Rxd2 Be6 Bh4 Rd7 Nd5 Bxd5 exd5 Rxd5 Bc4 Rc5 Bxf7 Rc7 Bd5 Rc5 Be4 Rhc8 hxg6 hxg6 Bg3 Rb5 Rxd4 Ka8 Rd7 Bf8 Bxb7+ Rxb7 Rxb7 Kxb7 Bxe5 Re8 f4 Kc6 b3 Kd5 Rd1+ Ke4 Rd3 a5 Kb2 Bb4 a3 Bc5 g4 g5 Rc3 Rxe5 fxe5 Bd4 b4 axb4 axb4 Bxe5 b5 Kd5 b6 Bxc3+ Kxc3 Kc6 Kd4 Kxb6 Ke5 Kc5 Kf5 Kc4 Kxg5 Kc3 Kf6 Kxc2 g5 Kc3 g6 Kd3 g7 Ke4 g8=Q Kf4 Qg5+ Ke4 Ke6 Kd4 Kd6 Ke4 Kc6 Kd4 Qf5 Kc4 Qe5 Kd3 Qf4 Kc3 Qe4 Kd2 Qf3 Ke1 Qg2 Kd1 Kc5 Kc1 Kc4 Kd1 Kb3 Ke1 Kc2,"{'initial': 180, 'increment': 0, 'totalTime': 180}",,
seeJnhmX,True,standard,blitz,blitz,2021-02-26 17:31:40.926000+00:00,2021-02-26 17:33:16.562000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2169, 'ratingDiff': -5}, 'black': {'user': {'name': 'R3-D3', 'id': 'r3-d3'}, 'rating': 2205, 'ratingDiff': 5}}","{'eco': 'B06', 'name': 'Modern Defense', 'ply': 4}",e4 g6 d4 Bg7 Nf3 d6 Nbd2 Nc6 Bc4 Nxd4 c3 Nxf3+ Qxf3 e6 O-O Ne7 a4 O-O h4 h5 Bb3 b6 a5 Bb7 a6 Bc6 Ba4 Bxa4 Rxa4 Qd7 Rc4 d5 exd5 Nxd5 Ne4 Qb5 Rxc7 Nxc7,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
