id,rated,variant,speed,perf,createdAt,lastMoveAt,status,players,winner,opening,moves,clock,tournament
2V82JuYz,True,standard,bullet,bullet,2021-01-18 19:19:36.312000+00:00,2021-01-18 19:21:56.444000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2105, 'ratingDiff': -7}, 'black': {'user': {'name': 'oreol', 'id': 'oreol'}, 'rating': 2098, 'ratingDiff': 6}}",black,"{'eco': 'C00', 'name': 'French Defense: Knight Variation', 'ply': 3}",e4 e6 Nf3 c6 d4 Ne7 e5 d5 exd6 Qxd6 c3 Qd8 Bd3 Nd7 O-O g6 Re1 Bg7 Nbd2 O-O Ne4 Nf6 Nxf6+ Bxf6 Bh6 Bg7 Bxg7 Kxg7 Qd2 b5 Ne5 Bb7 a4 a6 axb5 cxb5 h4 Rc8 h5 Nf5 Ng4 Qh4 Bxf5 exf5 h6+ Kh8 Ne5 f6 Nd3 Qg4 f3 Bxf3 Qf2 Be4 Nc5 Rce8 Nd7 Rf7 Nc5 Ra7 Kh2 Qh5+ Kg1 Qxh6 Nxe4 Rxe4 Rxe4 fxe4 Qxf6+ Qg7 Qd8+ Qg8 Qf6+ Rg7 Rf1 h6 Qe5 Kh7 Qxe4 Qd8 Qd3 h5 Rf3 Qd5 Rh3 Qf5 Qxf5 gxf5 Rxh5+ Kg6 Rh3 Re7 Rg3+ Kf6 Kf2 Re4 Rf3 b4,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
BTZ1DxuZ,True,standard,rapid,rapid,2021-01-17 20:08:06.972000+00:00,2021-01-17 20:22:19.489000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2103, 'ratingDiff': -20}, 'black': {'user': {'name': 'BxKN', 'id': 'bxkn'}, 'rating': 1930, 'ratingDiff': 36}}",black,"{'eco': 'B54', 'name': 'Sicilian Defense: Modern Variations, Main Line', 'ply': 8}",e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e5 Nb3 Be7 Bc4 O-O O-O a6 a4 Nc6 Nd5 Be6 Nxe7+ Qxe7 Bd3 Bxb3 cxb3 Nd4 Be3 Nc6 Bg5 h6 Bh4 g5 Bg3 Nd7 Qh5 Kg7 h4 Nf6 Qf3 Nd4 Qd1 Qe6 Bc4 Qd7 Re1 b5 Bf1 Qe6 Re3 Ng4 Rd3 Nf6 Rc1 Nxe4 hxg5 hxg5 Rxd4 exd4 Qxd4+ Nf6 Rc6 Rfd8 Bd3 Qe1+ Bf1 Qe4 Qc3 b4 Qc1 Qd5 Rc7 Rd7 Rc4 a5 Be2 Rh8 Bf3 Qf5 Qe3 Re8 Qd2 d5 Rc6 Ne4 Bxe4 Rxe4 f3 Ree7 Bf2 Re6 Bd4+ Kg6 Rc8 f6 Kf2 g4 Rg8+ Rg7 Rh8 gxf3 g4 Qxg4 Qh6+ Kf7 Rf8+ Kxf8,"{'initial': 600, 'increment': 5, 'totalTime': 800}",f0Y26lMM
ZfB1qa0b,True,standard,rapid,rapid,2021-01-17 19:30:00.584000+00:00,2021-01-17 19:33:57.303000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2076, 'ratingDiff': 22}, 'black': {'user': {'name': 'Barretts_Gambiteer', 'id': 'barretts_gambiteer'}, 'rating': 2195, 'ratingDiff': -8}}",white,"{'eco': 'B13', 'name': 'Caro-Kann Defense: Exchange Variation', 'ply': 5}",e4 c6 d4 d5 exd5 cxd5 Nf3 Nf6 Bd3 Nc6 c3 Bg4 h3 Bh5 O-O e6 Re1 Be7 Nbd2 O-O Nf1 a6 a4 Rb8 Ng3 Bg6 Bxg6 hxg6 Bf4 Rc8 Ne5 Nxe5 Bxe5 Nd7 Bf4 Qb6 Qd2 Rc6 Nf1 Qb3 Ne3 b5 axb5 axb5 Qc2 Qxc2 Nxc2 Rb6 Ra7,"{'initial': 600, 'increment': 5, 'totalTime': 800}",f0Y26lMM
0vBiV8xa,True,standard,rapid,rapid,2021-01-17 19:15:47.482000+00:00,2021-01-17 19:23:42.813000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2062, 'ratingDiff': 2}, 'black': {'user': {'name': 'PikaPwn', 'id': 'pikapwn'}, 'rating': 1584, 'ratingDiff': -1}}",white,"{'eco': 'B06', 'name': 'Modern Defense', 'ply': 4}",e4 g6 d4 Bg7 Nf3 c6 c4 e6 e5 f6 Nc3 fxe5 dxe5 Ne7 Bd3 O-O Ne4 d5 exd6 Nf5 Bg5 Qa5+ Nfd2 h6 Be7 Rf7 O-O Nd7 Qc2 Ne5 a3 Nxd3 Qxd3 Bd7 b4 Qa4 Rad1 Bf8 Nf6+ Kg7 Nxd7 Bxe7 dxe7 Rxe7 Qc3+ e5 Nxe5 Kh7 Ndf3 Rae8 Ng4 b5 Nf6+ Kh8 Nxe8+ Ng7 Nxg7 Rxg7 Rd8+ Kh7 h4 bxc4 h5 gxh5 Rfd1 c5 Qxc4 Qc6 Qc2+ Rg6 R1d7+,"{'initial': 600, 'increment': 5, 'totalTime': 800}",f0Y26lMM
WPNZRdTO,True,standard,rapid,rapid,2021-01-17 18:58:00.345000+00:00,2021-01-17 19:15:24.820000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2061, 'ratingDiff': 1}, 'black': {'user': {'name': 'rkhare22', 'id': 'rkhare22'}, 'rating': 1434, 'ratingDiff': -3, 'provisional': True}}",white,"{'eco': 'C64', 'name': 'Ruy Lopez: Classical Variation', 'ply': 6}",e4 e5 Nf3 Nc6 Bb5 Bc5 O-O a6 Ba4 d6 Re1 Bg4 h3 Bh5 d3 h6 Nbd2 Nf6 c3 b5 Bc2 Ba7 Nf1 Bg6 Be3 Ne7 a4 c5 axb5 axb5 b4 O-O bxc5 dxc5 Nxe5 Qd6 Bf4 Qb6 Ne3 Rad8 Qf3 Bh5 Qg3 Ng6 Nf5 c4 Be3 Qe6 Nxg6 fxg6 Rxa7 Rf7 Rxf7 Kxf7 Nd4 Qa6 Qc7+ Rd7 Qc5 cxd3 Bxd3 Qb7 Bxb5 Rc7 Bc4+ Ke8 Qe5+ Re7 Qb5+ Qxb5 Bxb5+ Kf8 f3 g5 c4 Bf7 Ra1 Bg8 Ra8+ Kf7 Nf5 Re5 Nd6+ Ke6 Bd4 Kxd6 Bxe5+ Kxe5 Kh2 Be6 Ra6 h5 Ra8 g4 hxg4 hxg4 Kg1 gxf3 gxf3 g5 Kf2 Nxe4+ fxe4 Kxe4 Rd8 Bxc4 Bxc4 g4 Kg3 Kf5 Be2 Kg5 Bxg4 Kg6 Rd5 Kf6 Kf4 Kg6 Ke4 Kf6 Kf4 Kg6 Bf3 Kf6 Rf5+ Ke6 Ke4 Kd6 Re5 Kd7 Kd4 Kd6 Ke4 Kd7 Kd5 Kc7 Bg4 Kb6 Re6+ Kb5 Rc6 Kb4 Be2 Kb3 Rc4 Kb2 Kd4 Kb3 Bd1+ Kb2 Rc3 Kb1 Be2 Kb2 Bb5 Kb1 Kd3 Kb2 Kd2 Kb1 Rc2 Ka1 Bc6 Kb1 Bd5 Ka1 Kc3 Kb1 Kd2 Ka1 Kc3 Kb1 Kb3 Ka1 Rc1#,"{'initial': 600, 'increment': 5, 'totalTime': 800}",f0Y26lMM
gFXQp70s,True,standard,rapid,rapid,2021-01-17 18:27:48.052000+00:00,2021-01-17 18:39:04.593000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2059, 'ratingDiff': 7}, 'black': {'user': {'name': 'LetsGoFisching', 'id': 'letsgofisching'}, 'rating': 1779, 'ratingDiff': -3}}",white,"{'eco': 'B32', 'name': 'Sicilian Defense: Löwenthal Variation', 'ply': 8}",e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nxc6 bxc6 c4 Nf6 Nc3 Bb4 Bd3 O-O O-O d5 cxd5 cxd5 Nxd5 Nxd5 exd5 f5 a3 Bd6 Re1 Qh4 g3 Qf6 Bf1 f4 Qe2 f3 Qc4 Qg6 Bd2 a5 Rac1 Qh5 Re4 g5 h4 gxh4 Rxh4 Qg6 Bd3 Bf5 Rh6 Qg7 Bxf5 Rxf5 Rxd6 h5 Qh4 Rb8 Rcc6 Rg5 Bxg5,"{'initial': 600, 'increment': 5, 'totalTime': 800}",f0Y26lMM
DLStFvQf,True,standard,blitz,blitz,2021-01-17 07:05:48.693000+00:00,2021-01-17 07:12:25.139000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2121, 'ratingDiff': -7}, 'black': {'user': {'name': 'Fischersasital', 'id': 'fischersasital'}, 'rating': 2067, 'ratingDiff': 7}}",black,"{'eco': 'B00', 'name': 'Nimzowitsch Defense: Kennedy Variation, Hammer Gambit', 'ply': 6}",e4 f6 d4 e5 dxe5 Nc6 Nf3 fxe5 Nc3 Nf6 Bc4 Bc5 O-O d6 a3 a6 Ng5 Bg4 Qe1 Bh5 Ne6 Qe7 Ba2 Nd4 Nxd4 Bxd4 Bg5 c6 Ne2 Bxb2 Rb1 Bxa3 Ng3 Bf7 Nf5 Bxa2 Nxe7 Bxb1 Qxb1 Kxe7 Qxb7+ Ke6 Bxf6 gxf6 f4 Bc5+ Kh1 exf4 Qxc6 Rab8 Qd5+ Ke7 h3 Be3 Rd1 Rhd8 Qh5 Rh8 Qd5 Rb6 Qc4 Rhb8 Qc7+ Ke6 Qxh7 Rb1 Qf5+ Ke7 Rxb1 Rxb1+ Kh2 Bg1+ Kh1 Bf2+ Kh2 Bg3#,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
012BEa1y,True,standard,blitz,blitz,2021-01-17 00:42:44.918000+00:00,2021-01-17 00:43:45.261000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2108, 'ratingDiff': 6}, 'black': {'user': {'name': 'Finicon', 'id': 'finicon'}, 'rating': 2130, 'ratingDiff': -6}}",white,"{'eco': 'B70', 'name': 'Sicilian Defense: Dragon Variation', 'ply': 10}",e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Bc4 Nbd7 O-O a6 Kh1 b5 Bb3 b4 Nd5 Nxe4 Qe2 Nef6 Nc6,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
NAcxcYH1,True,standard,rapid,rapid,2021-01-16 19:53:37.904000+00:00,2021-01-16 20:05:11.124000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2055, 'ratingDiff': 4}, 'black': {'user': {'name': 'chairuser', 'id': 'chairuser'}, 'rating': 1661, 'ratingDiff': -3}}",white,"{'eco': 'C42', 'name': 'Russian Game: Three Knights Game', 'ply': 5}",e4 e5 Nf3 Nf6 Nc3 Bb4 d3 Bxc3+ bxc3 O-O Be2 Nc6 O-O d5 exd5 Nxd5 Qd2 Re8 Rb1 Nf4 Ba3 Nxe2+ Qxe2 Bg4 h3 Bh5 Qe3 b6 Nd2 Bg6 Rfe1 Ne7 Qxe5 Nd5 Qd4 Rxe1+ Rxe1 c5 Qg4 Nxc3 Bb2 Nxa2 h4 h5 Qc4 Nb4 Nf3 Rb8 Ne5 Rb7 Nxg6 Qd6 Re8+ Kh7 Nf8+ Kh6 Bc1+ g5 Qe4 f6 Qg6#,"{'initial': 600, 'increment': 5, 'totalTime': 800}",l10jlX0Y
1vManKjW,True,standard,rapid,rapid,2021-01-16 19:35:56.115000+00:00,2021-01-16 19:45:19.631000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2047, 'ratingDiff': 4}, 'black': {'user': {'name': 'jiansav', 'id': 'jiansav'}, 'rating': 1663, 'ratingDiff': -12, 'provisional': True}}",white,"{'eco': 'C64', 'name': 'Ruy Lopez: Classical Variation', 'ply': 6}",e4 e5 Nf3 Nc6 Bb5 Bc5 O-O d6 h3 Nf6 Re1 Bd7 c3 O-O d4 exd4 cxd4 Bb6 Nc3 Re8 Bg5 h6 Bh4 a6 Ba4 g5 Bg3 Nh7 Nd5 Ba5 Re2 Ne7 Bb3 Bb5 Rc2 Nxd5 exd5 Qf6 a4 Bd7 Nh2 Re4 Re2 Rxd4 Qc2 Bf5 Qc1 Bd3 Re3 Bb6 a5 Bc5 Nf3 Be4 Nxd4 Qxd4 Ra4 Qf6 Rexe4 b5 axb6 cxb6 Re2 b5 Rae4 Kg7 Re7 Qg6 Bc2 Qf6 Bxh7 Kxh7 Qc2+ Kg7 Qe4 Rf8 h4 gxh4 Bxh4 Qg6 Qxg6+ Kxg6 Bg3 f5 R7e6+ Rf6 Rxf6+ Kxf6 Re6+ Kg5 Bxd6,"{'initial': 600, 'increment': 5, 'totalTime': 800}",l10jlX0Y
OsN9W1Bb,True,standard,rapid,rapid,2021-01-16 19:09:47.668000+00:00,2021-01-16 19:28:58.931000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2076, 'ratingDiff': -31}, 'black': {'user': {'name': 'garbage123', 'id': 'garbage123'}, 'rating': 1859, 'ratingDiff': 39}}",black,"{'eco': 'C92', 'name': 'Ruy Lopez: Closed, Flohr System', 'ply': 18}",e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O b5 Bb3 Be7 Re1 O-O c3 d6 h3 Bb7 d4 Na5 Bc2 exd4 cxd4 h6 Nbd2 Re8 Nf1 Bf8 Ng3 Nc6 a4 Nb4 Bb1 bxa4 Bd2 a5 Rxa4 c5 Bxb4 axb4 Rxa8 Qxa8 Nd2 g6 e5 dxe5 dxe5 Nd7 e6 Nf6 exf7+ Kxf7 f3 Rxe1+ Qxe1 Bd6 Nge4 Nxe4 Nxe4 Be7 Qc1 Bxe4 Bxe4 Qf8 Qc4+ Kg7 Qe6 Qf6 Qg4 h5 Qd7 g5 b3 Kf8 Qc8+ Kf7 Bd5+ Kg7 Qg8+ Kh6 h4 gxh4 Be4 Qg7 Qe6+ Bf6 Qf5 h3 Qxh3 Bd4+ Kh1 Qf6 g4 Qg5 Kg2 Be5 Qh1 Qd2+ Kh3 Qf4 Qg2 hxg4+ Kh4 Qg5#,"{'initial': 600, 'increment': 5, 'totalTime': 800}",l10jlX0Y
v8fUu9Al,True,standard,blitz,blitz,2021-01-16 08:53:20.100000+00:00,2021-01-16 09:02:10.136000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2104, 'ratingDiff': 4}, 'black': {'user': {'name': 'Wolfyz', 'id': 'wolfyz'}, 'rating': 1998, 'ratingDiff': -4}}",white,"{'eco': 'C07', 'name': 'French Defense: Tarrasch Variation, Open System, Süchting Line', 'ply': 7}",e4 e6 d4 d5 Nd2 c5 c3 cxd4 cxd4 dxe4 Nxe4 Be7 Nf3 Nf6 Nc3 Nbd7 Bd3 O-O O-O Nb6 Re1 Bd7 Ne5 Rc8 Qf3 Nbd5 Be3 Bc6 Nxc6 Rxc6 Rac1 Qa5 Nxd5 Nxd5 Qh3 Nf6 Rxc6 bxc6 Ra1 Qb4 b3 c5 Bg5 h6 a3 Qxd4 Rd1 Qb2 Bc1 Qe5 Qe3 Qh5 Be2 Qg6 h3 Qe4 Qxe4 Nxe4 Rd7 Nc3 Bc4 Bf6 Rxa7 Bd4 a4 Ne4 Be3 Rd8 a5 Bxe3 fxe3 Nd2 Bb5 Nxb3 a6 Rc8 Bd7 Rb8 Bc6 c4 Ra8 Rxa8 Bxa8 c3 Be4 Na5 a7,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
bGQT0kUB,True,standard,blitz,blitz,2021-01-16 08:16:38.907000+00:00,2021-01-16 08:25:30.760000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2111, 'ratingDiff': -6}, 'black': {'user': {'name': 'AngeloSpiler', 'id': 'angelospiler'}, 'rating': 2092, 'ratingDiff': 7}}",black,"{'eco': 'B50', 'name': 'Sicilian Defense: Modern Variations', 'ply': 4}",e4 c5 Nf3 d6 b3 Nc6 Bb2 Nf6 Nc3 g6 Bc4 Bg7 O-O O-O Re1 e6 a3 a6 Bf1 b5 d4 cxd4 Nxd4 Nxd4 Qxd4 Bb7 Qe3 Ng4 Qg3 h5 Rad1 Be5 Qd3 Bxh2+ Kh1 Nxf2+ Kxh2 Nxd3 Rxd3 Qh4+ Rh3 Qxh3+ Kxh3 Rac8 Bd3 Rc7 Ne2 Rfc8 Nf4 e5 Nd5 Bxd5 exd5 f5 c4 bxc4 Bxc4 a5 a4 Rxc4 bxc4 Rxc4 Ba3 Rxa4 Bxd6 e4 Bc7 Rd4 d6 a4 Kg3 g5 Ra1 h4+ Kf2 Kf7 Ke3 Rd3+ Kf2 Ke6 Rxa4 g4 Bb8 g3+ Kf1 Rd1+ Ke2 Rb1 Bc7 Rb2+ Kf1 Rf2+ Kg1 e3 Rxh4 e2 Rh6+ Kd5 Re6 Rf1#,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
IADtKeAs,True,standard,blitz,blitz,2021-01-16 08:09:09.942000+00:00,2021-01-16 08:11:22.406000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2111, 'ratingDiff': -6}, 'black': {'user': {'name': 'AngeloSpiler', 'id': 'angelospiler'}, 'rating': 2092, 'ratingDiff': 6}}",black,"{'eco': 'B50', 'name': 'Sicilian Defense: Modern Variations', 'ply': 4}",e4 c5 Nf3 d6 b3 Nc6 Bb2 Nf6 a4 Nxe4 Bd3 d5 O-O Bg4 h3 Bh5 g4 Bg6 Re1 h5 g5 Qd7 Kg2 h4 Bb5 Bh5 d3 Nxg5 Ne5 Qxh3+,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
03qKNYW0,True,standard,blitz,blitz,2021-01-16 07:50:52.524000+00:00,2021-01-16 07:54:56.484000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2106, 'ratingDiff': 5}, 'black': {'user': {'name': 'rootamus', 'id': 'rootamus'}, 'rating': 2102, 'ratingDiff': -6}}",white,"{'eco': 'B01', 'name': 'Scandinavian Defense: Modern Variation', 'ply': 4}",e4 d5 exd5 Nf6 Nc3 Nxd5 Nf3 Bf5 Bc4 e6 Bxd5 exd5 d4 c6 O-O Be7 Bf4 Nd7 Ne2 O-O c3 h6 Ng3 Bh7 Qd2 Bf6 Rfe1 Re8 Nh5 Bg6 Ng3 Qb6 b3 Kh7 h4 Kg8 h5 Bh7 Nh2 Bf5 Nxf5,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
Y9q3CpI8,True,standard,blitz,blitz,2021-01-15 07:35:02.867000+00:00,2021-01-15 07:42:40.480000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2090, 'ratingDiff': 6}, 'black': {'user': {'name': 'makoto-shishio', 'id': 'makoto-shishio'}, 'rating': 2110, 'ratingDiff': -6}}",white,"{'eco': 'B02', 'name': 'Alekhine Defense: Normal Variation', 'ply': 4}",e4 Nf6 e5 Nd5 Nf3 d6 b3 g6 Bb2 Bg7 d4 O-O c4 Nb6 Nc3 Nc6 exd6 cxd6 Be2 Bg4 d5 Bxf3 Bxf3 Nd4 O-O Nd7 Na4 Nxf3+ Qxf3 Ne5 Qg3 a6 f4 b5 fxe5 bxa4 Rae1 axb3 axb3 Qb6+ Kh1 Rab8 Rf3 a5 Ba1 Qb4 exd6 exd6 Bxg7 Kxg7 h4 h5 Ref1 a4 bxa4 Qxc4 Qxd6 Qxh4+ Rh3 Qe4 Qf6+ Kh6 Rf4 Rb1+ Kh2 Qe2 Rfh4 Rbb8 Rxh5+ Qxh5 Rxh5+ Kxh5 Kh3 Rbd8 Qh4#,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
iYYPkscQ,True,standard,blitz,blitz,2021-01-15 07:13:00.245000+00:00,2021-01-15 07:20:15.755000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2090, 'ratingDiff': 5}, 'black': {'user': {'name': 'zdreds', 'id': 'zdreds'}, 'rating': 2062, 'ratingDiff': -5}}",white,"{'eco': 'B23', 'name': 'Sicilian Defense: Closed, Traditional', 'ply': 4}",e4 c5 Nc3 Nc6 a4 g6 Nf3 Bg7 Bc4 e6 O-O Nge7 Re1 O-O b3 d5 exd5 exd5 Bf1 d4 Ne4 d3 Rb1 dxc2 Qxc2 b6 Bb2 Bf5 Bxg7 Kxg7 Qb2+ f6 Ng3 Bxb1 Rxb1 Nd4 Bc4 Nxf3+ gxf3 Qd4 Qc2 Nd5 Ne4 Rad8 d3 Nf4 Qd2 Nxd3 h4 Rfe8 h5 Re5 h6+ Kh8 Nxf6 Nf4 Qxd4 Rxd4 Ng4 Ne2+ Kf1 Nc3 Rc1 Na2 Ra1,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
HDxznl6I,True,standard,blitz,blitz,2021-01-15 07:06:34.141000+00:00,2021-01-15 07:10:23.161000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2085, 'ratingDiff': 5}, 'black': {'user': {'name': 'Magmad', 'id': 'magmad'}, 'rating': 2030, 'ratingDiff': -5}}",white,"{'eco': 'B20', 'name': 'Sicilian Defense: Snyder Variation', 'ply': 3}",e4 c5 b3 d5 exd5 Qxd5 Nf3 Nf6 Bc4 Qd8 Bb2 Nc6 O-O g6 Re1 Bg7 Nc3 Bg4 h3 Bxf3 Qxf3 Qxd2 Re2 Qg5 Bb5 Rc8 Ne4 Qf5 Nd6+,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
SFXxRBss,True,standard,blitz,blitz,2021-01-15 02:07:52.387000+00:00,2021-01-15 02:15:58.625000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2073, 'ratingDiff': 7}, 'black': {'user': {'name': 'Perykoloso', 'id': 'perykoloso'}, 'rating': 2120, 'ratingDiff': -6}}",white,"{'eco': 'B02', 'name': 'Alekhine Defense: Welling Variation', 'ply': 5}",e4 Nf6 e5 Nd5 b3 d6 Bb2 dxe5 Bxe5 Nc6 Bb2 e5 Nf3 Bg4 h3 Bh5 Be2 f6 Nxe5 Bxe2 Nxc6 Bxd1 Nxd8 Bxc2 Nxb7 Bd3 Na5 Nb4 Na3 Bd6 Kd1 O-O N5c4 Bf4 g3 Bh6 Nb5 Bc2+ Kc1 Be4 Rg1 Nd3+ Kd1 Nxf2+ Ke2 Nxh3 Rge1 Rfd8 Bc3 a6 Nxc7 Rac8 Ne6 Bd3+ Kf3 Ng5+ Nxg5 Bxg5 Nb6 Rc6 Na4 Bb5 Ba5 Rd3+ Kg2 Bxd2 Red1 Rc2 Bxd2 Rdxd2+ Kh3 Rxd1 Rxd1 Rxa2 Rd8+ Kf7 Nc5 g5 Kg4,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
Ef3OTAu9,True,standard,blitz,blitz,2021-01-15 01:53:49.241000+00:00,2021-01-15 02:03:20.324000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2083, 'ratingDiff': -4}, 'black': {'user': {'name': 'Elbow', 'id': 'elbow'}, 'rating': 2177, 'ratingDiff': 4}}",black,"{'eco': 'C07', 'name': 'French Defense: Tarrasch Variation, Chistyakov Defense', 'ply': 8}",e4 e6 d4 d5 Nd2 c5 exd5 Qxd5 dxc5 Bxc5 Ngf3 Nf6 Bc4 Qc6 a4 Nbd7 O-O O-O Nb3 Be7 Bb5 Qd6 Bg5 h6 Bh4 a6 Bxd7 Qxd7 Qe2 b6 Rfd1 Qb7 a5 b5 Ne5 Nd5 Bg3 Bf6 Ng4 Bxb2 Rab1 Nc3 Qe3 Nxd1 Rxd1 Qe7 h3 Bb7 Bd6 Qd7 Rd3 Qc6 Qg3 Rfd8 Nxh6+ Kh7 Nxf7 Rd7 Ng5+ Kg8 f3 Qxc2 Qh4 Qxd3 Qh7+ Qxh7 Nxh7 Kxh7 Bf4 Rd3 Nc5 Rd1+ Kf2 Bd5 Nd7 Bd4+ Kg3 Rd8 Nb6 Bxb6 axb6 b4 Bc7 Rd7 Kf2 b3 Ke2 Ra1 Be5 b2 Kd3 b1=Q+ Ke3 Qb3+ Kf4 Ra4+ Kg3 Qe3 b7 Bxb7 h4 Qxe5+ f4 Ra3+ Kg4 Qf5#,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
wOHNmdBr,True,standard,blitz,blitz,2021-01-15 01:35:22.421000+00:00,2021-01-15 01:43:27.878000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2081, 'ratingDiff': -5}, 'black': {'user': {'name': 'amine92', 'id': 'amine92'}, 'rating': 2133, 'ratingDiff': 5}}",black,"{'eco': 'C49', 'name': 'Four Knights Game: Spanish Variation, Symmetrical Variation', 'ply': 12}",e4 e5 Nf3 Nf6 Nc3 Nc6 Bb5 Bb4 O-O O-O d3 d6 h3 a6 Ba4 b5 Bb3 Na5 Bg5 h6 Bh4 Nxb3 axb3 Be6 d4 g5 dxe5 Bxc3 bxc3 Nxe4 Bg3 Nxc3 Qd3 b4 exd6 cxd6 Nd4 Qf6 Nc6 Bf5 Qxd6 Ne2+ Kh1 Nxg3+ Qxg3 Qxc6 h4 Qg6 f4 gxh4 Qxh4 Rfe8 Rae1 Rac8 Rxe8+ Rxe8 Rf3 Kh7 Rg3 Re1+ Kh2 Qb6 Rf3 Qg1+ Kg3 Re6 Qh5 Rg6+ Kh4 Qh1+ Rh3 Bxh3 gxh3 Qe1#,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
SPn56CcH,True,standard,blitz,blitz,2021-01-15 01:02:08.897000+00:00,2021-01-15 01:05:33.275000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2079, 'ratingDiff': 6}, 'black': {'user': {'name': 'darinchy', 'id': 'darinchy'}, 'rating': 2052, 'ratingDiff': -5}}",white,"{'eco': 'B43', 'name': 'Sicilian Defense: Kan Variation, Knight Variation', 'ply': 9}",e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Nc3 d6 Nb3 Nf6 Bd3 Be7 O-O O-O h4 Nbd7 h5 Ne5 h6 Nxd3 hxg7 Kxg7 cxd3 h5 Nd4 e5 Nde2 Bg4 Qb3 b5 f3 Be6 Qd1 Rg8 f4 Bg4 Qe1 b4 Nd1 Kh7 Ne3 exf4 Nxf4 Rg7 Ned5 Nxd5 Nxd5 Bh4 Qxb4 Bg3 Qd2 Qh4 Nf6+ Kg6 Qh6#,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
